ID,Name,Lat,Lng,Region
1072661,Iman Yahya Ibn Muhammad Al Mufarrih For General Contracting Establishment,0,0,
690484,صالون خالد فهد محمد الدوسري للحلاقة الرجالية,22.29701,46.72201,Center
730646,مؤسسة عبدالرحمن على بن طلق العتيبي التجارية,21.6125,39.69888,
1191832,شركة السماء الصافية للمقاولات العامة,27.3764,41.70877,North
798302,مخبز زمله فالح عامر الجهمي للخبز,20.02368,42.6221,South
628355,مؤسسة نايف بن علي بن حمود القويعي لتعبئة المياه,22.8198,39.03651,West
813923,صالون بصمة المروج للحلاقة الرجالية,28.44993,36.54317,North
733640,مؤسسة واحة المستقبل لانظمة الامن والسلامة,18.30137,42.75664,South
638409,خياط زعله فنش مرضي المطرفي للخياطة النسائية,30.97819,41.04406,North
449229,تموينات نوف مدله حمود السلمي للمواد الغذائية,21.52168,39.34427,West
730939,مصنع البدله الذهبية للملابس,18.21322,42.50115,South
733852,بوفية قمة المطل لتقديم الوجبات,18.17515,42.82192,South
627920,مؤسسة أميره عبدالله محمد الخثعمي للتجارة,0,0,
1221232,مؤسسة شجون الجنوب لخدمات السيارات,0,0,
882849,مؤسسة وهج الطموح التجارية,24.60431,46.59543,Center
608579,مؤسسة يوسف شريف سلمان الفيفي للاتصالات,0,0,
1114876,MOHAMMED ALI BU MOZAH Establishment Commercial,24.61501,46.72266,Center
730351,محل اشواق يحي بن حسن السعيدي التجارية,18.18858,42.6622,South
773092,مطعم فاطمة احمد صباح للمأكولات البحرية,29.28763,34.95041,North
645832,عصائر فاكهه المماليك لتقديم المشروبات,27.57636,41.73137,North
1117737,basmat hum Establishment For Trading,0,0,
916569,مؤسسة فاطمه زامل عبيد الشمراني لتنجيد الاثاث,0,0,
730358,شقق النهضة للوحدات السكنية,18.21318,42.50149,South
735405,مؤسسة الجنوب المثالي لخدمات السيارات,21.43751,39.25717,West
1222802,مؤسسة دلال مبروك حمد العازمي التجارية,0,0,
676039,مغسلة البارقة لغسيل الملابس,21.2538,40.4196,South
1231559,الشركة عالية المتميزة للتعليم,0,0,
734623,مؤسسة خبراء و نخبة لخدمات السيارات,29.79541,39.85501,North
560567,مؤسسة حاسبات تربة لصيانة الالكترونيات,21.21605,41.63902,South
550615,مطاعم محمد ابراهيم محمد عسيري لتقديم الوجبات,18.33902,41.9878,South
732964,ورشة احمد بقعان عوامي مسرحي لخدمات السيارات,16.7255,42.93676,South
1219632,شركة ديانا للذهب,0,0,
633328,مكتب بصمة الفراسة للخدمات العقارية,16.70085,42.95964,South
729816,مؤسسة ورد بشرا للتجارة,16.89793,42.56353,South
730968,بنشر النجوم الحديث لخدمات السيارات,17.04223,42.76331,South
728989,محل روعه وطنى للدواجن,16.59402,42.9375,South
807874,مؤسسة ادامة الرؤيا للفعاليات الترفيهية,24.56142,46.64301,Center
728949,مؤسسة تولين كار للتجارة,16.67979,43.00372,South
729450,مؤسسة أمثال الورد التجارية,17.1547,42.61343,South
693681,مقهى شروا لتقديم المشروبات,21.37131,39.83727,West
631480,مطعم هوا نجد لتقديم الوجبات,24.59439,46.62807,Center
1206391,مؤسسة حلم الورود التجارية,0,0,
1210709,مؤسسة حلم الورود التجارية,21.50883,39.24445,West
1231431,ورشة عبدالوهاب محمد سعيد القحطاني لصيانة السيارات,0,0,
629028,شركة الذهبي الشرقي التجارية,24.54564,46.69364,Center
729816,مؤسسة ورد بشرا للتجارة,16.71492,42.94832,South
729816,مؤسسة ورد بشرا للتجارة,16.89859,42.57055,South
1207336,مؤسسة نواف بن غالي بن سالم السويهرى للاعلاف,0,0,
627670,ورشة خلود حسن محمد كيلاني لصيانة السيارات,24.63941,46.80546,Center
728055,مؤسسة ألوان التوت للحلويات,16.92931,42.626,South
1227686,خياط نبراس التبر للخياطة الرجالية,0,0,
666746,تموينات علوى عواض خضران الرشيدي للمواد الغذائية,24.55586,39.75125,North
628746,مؤسسة جادية السيح للنقليات,24.13085,47.28058,Center
624871,مؤسسة المختص الاحدث لزينة السيارات,21.62049,39.16856,West
573383,مؤسسة فيحاء علي عبدالرحمن العتيبي لخدمات السيارات,24.75418,46.8335,Center
827260,صالون خديجه حسن حسن المقعدي للحلاقة الرجالية,18.97092,41.3188,
634234,مؤسسة منيره فهيد ثالب السبيعي التجارية,24.55318,46.50768,Center
726526,مؤسسة ابراهيم اسماعيل بن عبدالرزاق علي التجارية,21.40883,39.81658,West
1089910,يحي عبدالله بن ابراهيم البراهيم Car Repair Shop For Auto Mechanical,0,0,
726695,فندق قمة المروة الفندقية,21.37751,39.80555,West
627451,تموينات جبال الهدى للمواد الغذائية,24.86575,46.65167,Center
728315,مؤسسة المتحدة الجديدة للتطوير العقاري,21.41144,39.30023,West
855102,مؤسسة مسواك البلد التجارية,21.27283,40.40985,South
1201184,بنشر لطيفه محمد ابن مويس المطيري لخدمات السيارات,0,0,
980746,مؤسسة مطلب بن خليف بن علي العنزي للخضار وللفواكهة,24.67176,46.85229,
726523,خياط منيره حمدي محمد الثبيتي للخياطة الرجالية,21.33949,40.45225,South
727003,مؤسسة رحاب عبدالله بن علي العمري للأجهزة الإلكترونية,21.40894,39.78894,West
786455,مؤسسة الدولي لقطع الغيار المستعملة,27.52701,41.70623,North
630227,مؤسسة يحيى حسن احمد سيد للتجارة,24.72751,46.82949,Center
725488,تموينات نوال احمد علي الحسيني الشريف للمواد الغذائية,21.38202,40.00766,West
729090,مؤسسة فايز عبدالعزيز بن عبدالحميد سوم للمواشي,0,0,
1104402,عبده بن محمد بن عبده عسيري Establishment For Trading,21.54286,39.19646,West
390239,مطعم عش الفطيرة لتقديم الوجبات,24.68784,46.84391,Center
728921,مؤسسة محمد حسن احمد مجرشي التجارية,22.28631,39.1123,West
1200395,ورشة اتو جدة لخدمات السيارات,21.92081,39.30815,West
1200296,محل بساتين النفل التجارية,0,0,
385737,خياط سالم نويشي عيد الحربي للخياطة الرجالية,24.69775,46.64937,Center
727378,تموينات سامى ابن علي ابن احمد الغامدي للمواد الغذائية,21.50078,39.79151,
729089,مؤسسة فايز عبدالعزيز بن عبدالحميد سوم للمواشي,21.35509,39.78071,West
1004730,Shiraa Qurban For Trading Establishment,0,0,
723050,مؤسسة احساس ليلك للعطور,21.46779,39.9439,West
505306,مؤسسة نانو ماكس لخدمات السيارات,16.882,42.56121,South
725744,مطعم الرافدين المميز للوجبات السريعة,16.97808,42.82558,South
872971,مؤسسة ليان محمد فرج الشهراني للالمنيوم,19.43021,42.81336,South
627550,مؤسسة عنوان النقاء للتجارة,24.57074,46.79279,Center
461802,مؤسسة عذاء سند مفتي المطيري للتجارة,24.74946,46.83565,Center
733869,مطعم سلسلة النجوم لتقديم الوجبات,17.57816,43.02278,South
733869,مطعم سلسلة النجوم لتقديم الوجبات,17.60063,43.04326,South
973406,Establishment FAHAD MOHAMMED SAAD ALQUAYDHIB,0,0,
1234580,مؤسسة فيصل عبدالرحمن آل عبيد للحلاقة,0,0,
1200281,محل بساتين النفل التجارية,0,0,
629028,شركة الذهبي الشرقي التجارية,24.54561,46.69357,Center
732803,تموينات ريم حسن علي مغفوري للمواد الغذائية,16.87211,42.62928,South
725744,مطعم الرافدين المميز للوجبات السريعة,16.97823,42.82574,South
730871,صالون الشاطي بلس للحلاقة الرجالية,17.10796,42.55696,South
1089745,صالون الزاوية الجميلة للحلاقة,24.67059,46.85117,
823123,مؤسسة مها عوض بن عواض النفاعى التجارية,21.49429,39.96714,West
814146,بقالة امنه محمد هيازع الغانمي للمواد الغذائية,18.62329,42.08319,
1057513,almansurah bilas Salon For men's shaving,0,0,
628746,مؤسسة جادية السيح للنقليات,24.1532,47.37483,Center
730643,بوفية النجمة للوجبات السريعة,18.00425,41.67887,South
730745,تموينات أثار شهده للمواد الغذائية,17.20384,42.42935,South
915381,مؤسسة شيماء حسين مانع الحربي التجارية,24.73413,46.81471,Center
629179,ورشة ايمان خالد مبارك القحطاني لصيانة السيارات,24.59306,46.58033,Center
925346,مؤسسة لؤلؤة السودان للعطورات,0,0,
780121,مؤسسة عبدالمحسن موسى بن هليل العميري التجارية,21.48785,39.19102,West
731299,مؤسسة سماح منور لومان مطري التجارية,21.43455,39.79272,
965997,Establishment ZAHRA MOHAMMED ALI ASIRI,18.34964,41.90057,South
731296,مؤسسة سماح منور لومان مطري التجارية,21.56079,39.18434,West
731298,مؤسسة سماح منور لومان مطري التجارية,21.26628,39.17644,West
727103,مؤسسة بشاير مشهور علي الشمراني التجارية,21.58655,39.1297,West
722261,ليلى عمر عثمان خان Establishment Commercial,0,0,
727104,مؤسسة بشاير مشهور علي الشمراني التجارية,21.59013,39.17207,West
1191880,شركة السماء الصافية للمقاولات العامة,27.60179,41.73656,North
695100,مؤسسة أروى مقعد خلف العتيبي التجارية,24.77236,46.81426,Center
682317,مؤسسة فاطمه يحيى ابن عيسى السفياني التجارية,24.73621,46.66342,Center
726488,مؤسسة ذرة الدلفين لخدمات الاعاشة,21.55241,39.28805,West
1014411,Establishment alatlas alhaditha almuqaddim,21.52369,40.60603,South
865541,مؤسسة الخط المضئ التجارية,21.46708,39.84722,West
799207,مؤسسة أبتسام مخلد بن معتق الرخيمي للمقاولات العامة,26.52022,45.36319,Center
728126,مؤسسة عفاف غزاي بن عويض الحربي للتجارة,21.5287,39.23958,West
1115177,Hajar Saba Wa Akthar Center Women beauty Shop,0,0,
838665,بوفية عزيزه غريب عبدالعزيز الحربي لتقديم الوجبات,0,0,
734727,مكتب هندي عشبان نعير الشلاقي للخدمات العامة,27.5209,41.69213,North
1034381,مؤسسة خالد صاهد بن زيد الحربي التجارية,0,0,
1200281,محل بساتين النفل التجارية,0,0,
727831,خياط ساره سائر عويض الجعيد للخياطة الرجالية,21.43678,40.48759,South
1201185,مؤسسة محمد عبدالمطلب عبدالله الجحدلي للتجارة,0,0,
1118867,alihsas alealamy For upholstery Establishment,0,0,
727410,محل عبدالرحمن ناصر نشيط المطيري للملابس النسائية,21.48518,39.18337,West
1206104,مؤسسة جوهره محمد بن علي الزهراني التجارية,0,0,
729364,بقالة عهد ,21.43366,39.81154,
965095,تموينات سماء أبها للمواد الغذائية,18.24181,42.48725,South
1205852,مؤسسة ناديه عابد محمد الحربي للمقاولات,0,0,
820340,مؤسسة كريم ونور التجارية,24.79297,46.76757,Center
727784,محل تنسيق المهاء للهدايا,21.43663,40.48985,South
624767,مؤسسة امل محمد عبدالرحمن الربيعان للتجارة,24.57107,46.73917,Center
870751,مؤسسة ضفاف البحر للتجارة,24.5576,46.5346,Center
1200296,محل بساتين النفل التجارية,0,0,
1066249,Lan Al Sahab Establishment For Architectural Contracting,0,0,
713244,بنشر التقينة المطور لخدمات السيارات,21.68413,40.67053,South
781407,مكتبة منار العلم للقرطاسية,0,0,
726347,محل عمر حميد صلبوخ العنزي للاتصالات,24.81341,46.88196,Center
627752,محل عواطف راشد جمعان الغامدي للأجهزة الإلكترونية,24.54133,46.65228,Center
726217,تموينات عمر حميد صلبوخ العنزي للمواد الغذائية,24.57021,46.68935,Center
730191,بوفية دانة السفير لتقديم الوجبات,24.65598,46.67231,Center
726385,محل عمر حميد صلبوخ العنزي للاتصالات,24.80609,46.89561,Center
635600,محامص كيف خولان للقهوة,17.26922,42.54214,South
726199,مؤسسة قوافل البرهان لخدمات المعتمرين,24.79433,46.8533,Center
495281,محل حلوى ليزوان للحلويات,24.34082,45.80371,Center
378926,مؤسسة اعتزاز الوطن التجارية,24.62931,46.74917,Center
726239,تموينات عمر حميد صلبوخ العنزي للمواد الغذائية,24.72296,46.85618,Center
726551,مؤسسة اشواق شوعي محمد بهكلي للديكور,24.72553,46.82708,Center
635141,مؤسسة بيت الخيال للاثاث,19.12917,41.08803,South
716832,مغسلة محمد دحيم بن عشق القحطاني لخدمات السيارات,19.54288,43.5213,South
1107414,Eyeglasses Establishment,18.28713,42.73052,South
726551,مؤسسة اشواق شوعي محمد بهكلي للديكور,24.7256,46.82454,Center
1047203,حلاق لمعة الدقن للحلاقة,0,0,
714478,Mizan alAfaaq For Cars Maintenance Establishment,0,0,
673502,منتجع كيان البحر الفندقية,19.12383,41.07673,South
726146,مطعم بابا المجال للمأكولات البحرية,24.66559,46.74077,Center
644802,مؤسسة سعد حسن سعيد المنهالي للخضار والفواكه,24.69149,46.70718,Center
729217,مغاسل اللماعه لخدمات السيارات,24.57819,46.66296,Center
1029305,albayt aloman Establishment For Trading,0,0,
741901,مؤسسة بداية العز لتجارة الجملة و التجزئة,24.60816,46.68966,Center
637371,بنشر رفيق الجنوب لخدمات السيارات,16.57731,42.95243,South
741917,وكالة ايلت للسفر و السياحة,24.63157,46.69259,Center
743555,مؤسسة نوادر الشرق للاقمشة النسائية,24.59503,46.63323,Center
829283,مؤسسة عبدالمحسن يحيى محمد قحل التجارية,24.48169,39.64774,North
855291,مؤسسة سما المبدع للاثاث,25.36056,49.55956,East
570963,مؤسسة قمره عقاب بن عبود العتيبي التجارية,0,0,
741901,مؤسسة بداية العز لتجارة الجملة و التجزئة,24.59344,46.6273,Center
725840,محل بدر نهار محمد العنزي للتجارة,28.43123,45.95665,East
577581,مؤسسة فوزيه هلال عطيه الثعلبي التجارية,21.50923,39.24525,West
739350,مؤسسة تتبيل بلادي للدواجن,24.76152,43.79262,Center
994081,Bassem Jabr Ali Alfeifi For food products Establishment,17.24257,42.95717,South
819036,مطعم ناديه بن سعيد بن حمد الظاهري لتقديم الوجبات,21.61551,39.16383,West
1230119,مؤسسة بصمة وهج للتجارة,0,0,
738799,حلاق قناع التميز للحلاقة,24.64185,46.54521,Center
1242101,مطعم طيبة تميز للأكلات الشعبية,17.33471,42.55602,South
735036,مؤسسة عبدالاله سهيل بن حسن الشنقيطي للنسخ والتصوير,24.56702,46.63671,Center
735042,مؤسسة عبدالاله سهيل بن حسن الشنقيطي للنسخ والتصوير,24.62194,46.69975,Center
772771,مؤسسة نتاج الريف للتجارة,24.58604,46.67616,Center
728948,مؤسسة منزل العروس للتجارة,21.58209,39.11168,West
501795,مكتبة الأعراف للقرطاسية,27.52887,41.69605,North
726821,مؤسسة حسين محمد بن حسين الصبياني التجارية,21.32687,39.24659,West
506537,مؤسسة لقيمات لذيذة للحلويات,18.2383,42.68271,South
1119997,shay alsuhul alkhudra Establishment,0,0,
727070,مغاسل درب الحاج لغسيل الملابس,21.36151,39.83331,West
1182960,مؤسسة السماني للمنتجات السودانيه,18.08501,43.12933,South
780632,مؤسسة رانيه منصور بن يعقوب بخارى للتشغيل والصيانة,21.3052,39.2693,West
881796,صالون مقصات النخبة للحلاقة الرجالية,24.55739,46.79444,Center
1211876,مؤسسة أصيل رائد جمدار,0,0,
1063384,KHULUD QASEM ALFULAYHANI Establishment Commercial,29.89356,39.3068,North
566827,مؤسسة ساره حمد راشد آل خمسان التجارية,24.56945,46.7442,Center
605599,مؤسسة معن عبدالله احمد الجيزاني التجارية,21.5912,39.2209,West
731320,مركز سلمى احمد بن محمد كعبي للمساج,21.55672,39.17786,West
970500,بوفية لذائذ شجن لتقديم الوجبات,24.67211,46.85046,
729504,بوفية طارق الجديد للوجبات السريعة,19.98246,40.5739,West
727156,مؤسسة اسماء يوسف ابن محمد الغامدي للمقاولات العامة,21.47756,39.35847,West
735516,مطاعم منصور بن علي بن محمد البلوي للوجبات السريعة,21.48261,39.37046,West
637188,مؤسسة اصيل حسين محمد قرون التجارية,19.12521,41.08097,South
733809,مؤسسة صقره عقال بن عبدالله الزهراني التجارية,21.32319,39.69805,West
1106943,Araisi AlSaraya Juices For Beverages,21.7572,39.20678,West
773730,حلاق غريبه مخضري علي رميم للحلاقة الرجالية,24.89302,46.60617,Center
617979,مؤسسة مروعيه موسى عبده النجعي للمقاولات,24.63072,46.72486,Center
970666,شركة أسدالله العالمية المحدودة,0,0,
729477,مؤسسة نوضاء صلال سعد العتيبي لصيانة الالكترونيات,24.14409,47.34992,Center
998290,مؤسسة أفراح لافي بن عبدالله السعيد للتجارة,0,0,
640031,بوفية طعمية شمس للوجبات السريعة,20.01428,41.45543,South
616267,مؤسسة التر الذهبي لخدمات السيارات,24.63485,46.62169,Center
1098580,MFH Company,0,0,
729147,مغسلة عبدالله عبدالرحمن محمد السماري للسيارات,24.16408,47.32052,Center
730378,بقالة نوال مناحي عبدالله المصارير للمواد الغذائية,23.62202,46.51579,Center
1081234,مطاعم بيت وناسه لتقديم الوجبات,0,0,
951947,مؤسسة حسين عبدالله يحي القاضي التجارية,21.5989,39.16412,West
1061102,صالون أماسي الشروق للحلاقة الرجالية,24.67278,46.85325,Center
1218443,مؤسسة هيا نفرح لتنظيم المعارض والمؤتمرات,24.67137,46.84069,
728163,مؤسسة علي سعيد علي الشهراني للوجبات السريعة,21.48338,39.37081,West
1165926,Establishment BADRIAH JABER ABDULLAH MADKHALI,17.10062,42.77368,South
794330,مؤسسة جميله خليف عداد العنزي للتجارة,24.7713,46.68982,Center
727552,محل ماطره عتيق عتيق الحتيرشي للاحذية,21.44873,39.83845,West
726552,بنشر معيش عياش بن طامي المحمودي لخدمات السيارات,21.50061,39.87761,West
635881,مركز رمال الشروق لصيانة السيارات,24.52359,39.67293,North
835447,بوفية نكهة نسيم المطار للوجبات السريعة,16.89307,42.57249,South
635991,تموينات دلال صالح علي الخيبري للمواد الغذائية,25.67065,39.29458,North
514049,مؤسسة سور الغذاء للوجبات السريعة,24.54653,46.67738,Center
1099924,شركة هاني معتوق العميري التجارية,21.41909,39.85347,West
634331,بوفية الذوق العذب لتقديم الوجبات,24.50983,39.71763,North
727412,مؤسسة محمدبدر احمد ابراهيم جيلاني للتجارة,21.59194,39.16879,West
726584,مؤسسة لؤلؤ الالوان للمفروشات,21.72841,39.20347,West
1086750,MAYIQAH MOHAMMED TAMI Bakery For Trading,24.41563,46.84473,Center
634947,صالون مرزوق رجاء العوفي للحلاقة الرجالية,24.37058,39.53364,North
821766,تموينات زادة العين للمواد الغذائية,24.39056,39.4937,North
414800,بوفية ساج الامانات للوجبات السريعة,24.53699,39.5631,North
841542,Rukn alMatl Establishment,18.49449,42.06422,South
728144,مؤسسة محمد خميس رده السعدي التجارية,21.41975,39.82405,West
733011,بقالة مرزوقه محمد زيدان الرشيدي للمواد الغذائية,25.99267,40.47451,North
962071,مؤسسة تموينات فهد عبده عثمان شوك للتجارة,0,0,
948930,مؤسسة بركة الخير الفضي,0,0,
728322,مؤسسة سمر الفضيه للتشغيل والصيانة,21.45269,39.39086,West
728149,مغاسل عبدالعزيز محمد علي عبدالله مغربي للملابس,21.58368,39.2364,West
854235,شركة هادي هذال القحطاني لتقديم الوجبات,21.80487,39.19698,West
1196882,أسواق مرواء فرحان حمد عبدالله التجارية,0,0,
726575,مؤسسة معنى السعادة التجارية,21.53969,39.30365,West
636897,مؤسسة علي عبدالرحمن عيد الصبحي للتجارة,24.48116,39.62946,North
726640,مؤسسة احمد جابر بن احمد البيشي للتجارة,21.53156,39.26041,West
727758,مطاعم امنه عبدالله عمر الكناني لتقديم الوجبات,18.9572,41.31925,
890713,حلاق مقص ومكينة للحلاقة الرجالية,24.14424,47.36639,Center
821226,مركز راحتي المميز للمساج,24.71159,46.58016,Center
727127,صالون مزنه حميد حمدان السهلي للحلاقة الرجالية,21.51986,39.24942,West
612844,مؤسسة سيف الحماية التجارية,26.28311,50.19068,East
1147752,Abdulrahman Abdulmohsen Mohammed Alotaibi Restaurant For Meals,0,0,
1099892,Establishment MANSOUR NASSER ALHARBI,26.27226,50.19348,East
727059,بقالة تركي صالح بن حميد اللحيانى للمواد الغذائية,21.50097,39.18286,West
619306,بنشر خليج الاتقان الشامل لخدمات السيارات,21.5736,39.20565,West
503832,بوفية مصلح حمد مصلح العنزي للوجبات السريعة,25.99177,40.81203,North
1190259,مؤسسة شاي مخمخه على الجمر,0,0,
728662,مؤسسة خديجة عبدالمجيد قاسم علي التجارية,21.43773,39.39556,West
1227855,مؤسسة تموينات شمس الدانه للمواد الغذائية,0,0,
637788,Rukn alMashriqayn Commercial Establishment,24.80024,46.85867,Center
727980,فوال تركيه بداح حسن الدوسري لتقديم الوجبات,24.14857,47.34549,Center
726877,ورشة مزنه مشعل دابس الحربي للدراجات النارية,24.17943,47.3672,Center
976039,مغسلة تلال الثلج لغسيل الملابس,24.67213,46.85049,
901717,مؤسسة ورشة الصفوه واحد لمكينيكا السيارات,26.09075,44.01771,Center
757222,مؤسسة افق الشرق الاوسط الدولية للتجارة,26.43518,50.07139,East
767860,مطعم عابديه عبدالله سعيد المولد للوجبات السريعة,24.67104,46.84155,
726123,مؤسسة عائشه علي محمد والبي للتجارة,26.3893,44.01598,Center
726004,مؤسسة العاب المحيط لالعاب الأطفال,24.13738,47.34442,Center
972018,محل اللعبة الافضل للتجارة,18.30626,42.72803,South
1196848,مؤسسة آفاق الداعم,0,0,
764838,مؤسسة لقيمة جبن للحلويات,21.27513,40.44058,South
810058,بوفية لؤلؤة الفضيلة للوجبات السريعة,21.32756,39.23978,West
1066899,Lan Al Sahab Establishment For Architectural Contracting,0,0,
1210796,مؤسسة مشاعل غازى الانصارى,0,0,
908702,مؤسسة إيلاف الرحاب للخضار وللفواكهة,21.56044,39.21286,West
1195956,مؤسسة فريسكا بيتش,0,0,
1117737,basmat hum Establishment For Trading,0,0,
683738,مطعم بيسان للوجبات السريعة,23.98988,47.13783,Center
880393,مؤسسة جوري فيشن للملابس النسائية,21.28666,40.41896,South
769718,مؤسسة يوسف حسين سعيد الزهراني لتنظيم المعارض والمؤتمرات,18.29599,42.70564,South
1223221,مؤسسة الساحه الاجمل لتقديم الوجبات,0,0,
738551,عصائر عرائسي صمدوا للعصيرات,24.58248,46.76388,Center
742424,مؤسسة عايش منصور عايش بن احمد التجارية,24.63831,46.78439,Center
739552,مؤسسة اماني علي علي جبران للنسخ والتصوير,24.64288,46.78248,Center
632498,مؤسسة احلام عامر عمير الحربي التجارية,24.45835,39.61463,North
728713,مؤسسة اعمال رسيس للديكور,24.82035,46.761,Center
728962,مطعم تسالي حراق للوجبات السريعة,24.77475,46.7869,Center
730606,مؤسسة مها لافي حسيكان عنزي للمقاولات العامة,24.64488,46.70403,Center
728855,مغسلة سلطانه عبدالله محمد بن جنيح للسيارات,24.56253,46.70583,Center
741766,تموينات ركن خير الزمان للمواد الغذائية,26.26991,36.43656,North
1176356,Lateh Shob Establishment For Beverages,17.15906,42.66462,South
1004477,Rahma Ali bin Muhammad Alzahrani Bakery For bread Establishment,0,0,
779764,مؤسسة عبدالعزيز مهدلي بن عبده الناشري للتجارة,24.45851,39.61114,North
623157,شركة الوسام الماسي التجارية المحدودة,21.48459,39.18603,West
1057825,مؤسسة عبدالله ساري بن عبدالله الجيزاني للعباءات النسائية,21.50245,39.2505,West
772619,مؤسسة مريم مصلح صالح المالكي التجارية,21.58639,39.15828,West
740609,مؤسسة محمد حمود سليمان البلوي للاثاث,28.38136,36.55922,North
797356,مؤسسة قمة احد الجميلة للمقاولات,24.44282,39.63936,North
742447,تموينات الوطن للمواد الغذائية,27.35903,36.4964,North
742090,بوفية عبدالله عادل عبدالله الحربي للوجبات السريعة,28.38264,36.573,North
743565,تموينات اضواء القادسيه للمواد الغذائية,28.42805,36.52064,North
742427,بنشر صبيحه ضبيان عايد الحويطى لخدمات السيارات,27.26752,36.45935,North
742516,مغسلة عيده سويلم حماد الطقطقي للملابس,27.26283,36.46817,North
724534,مغسلة الاتقان بلس لغسيل الملابس,17.4376,42.88718,South
743686,مقهى المذاق الشمالي لتقديم المشروبات,28.90125,36.0916,North
742882,محطة صبيحه ضبيان عايد الحويطى للوقود,27.26744,36.4593,North
742857,محطة صبيحه ضبيان عايد الحويطى للمحروقات,27.26656,36.44266,North
985484,Rahma Zaher Mohammed Alshaheeri For vehicle electricity Establishment,0,0,
742567,بنشر سويلمه عفنان سويلم الحويطي لخدمات السيارات,27.4093,36.309,North
729876,مغاسل مياده طلال راشد العنمى لغسيل الملابس,24.09299,38.02485,North
706725,مؤسسة شاكر صالح بن محمد المهري للتكييف والتبريد,24.61416,46.74345,Center
1090872,SHIMAA SALEH M SALEH ABDELAZIZ Establishment,0,0,
647177,مؤسسة رباب محمد بن شوعى مخاى للتجارة,21.62269,39.20072,West
730311,مؤسسة دانة الهواتف للاتصالات,24.47333,39.63293,North
732257,خياط حميد محمد حسن الجهني للخياطة النسائية,25.03963,37.26155,North
639885,مؤسسة سعيد عبدالله علي ال مجدوع الغامدي التجارية,20.27005,41.65224,South
1188961,Establishment HANSH AYADATH ALSHAMRI,0,0,
731116,تموينات ومركز ياسر للمواد الغذائية,24.45268,39.60102,North
594087,صالون أنامل دنانير للحلاقة الرجالية,21.58785,39.2366,West
636731,مؤسسة المميز العسكري للملابس العسكرية,20.01651,41.46741,South
730538,ورشة ريماس أنس أحمد سبيه للحدادة والالمنيوم,24.09548,38.07724,North
734774,ورشة بداية طيبة للصيانة,24.48086,39.61872,North
731445,مؤسسة نوره نافع سبيل العوفي التجارية,24.4615,39.5836,North
846233,مخبز دلال مصلح بن سعيد الزهراني للخبز,21.52192,39.78025,
731219,مكتبة ركن خلف للنسخ والتصوير,24.45584,39.53857,North
732401,مؤسسة ابراج الطاهر للمقاولات عامة,24.13771,38.15944,North
731009,مؤسسة فلاحة التفاح للخضار وللفواكهة,24.48185,39.63675,North
732915,ورشة عليثه عايد عواد الجهني للحدادة,24.09494,38.07689,North
1201532,شركة أوس الذهبية التجارية,0,0,
1241457,خياط روان عبده يحي مجرشي للخياطة الرجالية,0,0,
530685,مؤسسة منال مساعد محمد قروان لبيع الجوالات وصيانتها,24.08541,38.05392,North
1056304,مؤسسة زهراء يوسف علي اليحياوي للسيارات,21.44365,39.27122,West
1230607,ملحمة عبدالرحمن خلف محمد الرويلي للحوم الطازجة,0,0,
1196070,fakhama alwaqt Shop For Watches,0,0,
396540,محل الكاكا للخضار وللفواكهة,25.42233,49.71484,East
727005,مؤسسة علي جابر اسعد قاسم التجارية,24.47748,46.29035,Center
728646,مؤسسة منيف عبدالرحمن بدر العتيبي التجارية,24.55641,46.55419,Center
1227855,مؤسسة تموينات شمس الدانه للمواد الغذائية,0,0,
643946,مطعم زينه محمد محمد الزهراني لتقديم الوجبات,20.36162,40.94349,South
726598,مؤسسة محمد احمد بن ابراهيم حدادي التجارية,24.57933,46.58768,Center
726061,مؤسسة علي جابر اسعد قاسم التجارية,26.384,50.05404,East
1201532,شركة أوس الذهبية التجارية,0,0,
456144,مطعم غاليه محمد احمد الغريبي لتقديم الوجبات,21.41936,39.82682,West
1106069,Safaa Mohammed Ali Hazzazi Commercial Establishment,21.55329,39.2055,West
1192595,صالون عناية بحجر للحلاقة,0,0,
728018,مؤسسة سلمان مقبل سليمان المطيري للتجارة,24.69125,46.85545,Center
643947,مطعم زينه محمد محمد الزهراني لتقديم الوجبات,0,0,
404977,مؤسسة منى عبده بن جابر زيدى للمفارش,0,0,
729944,مؤسسة علي جابر اسعد قاسم التجارية,24.60037,46.69815,Center
775632,مؤسسة أحمد عبدالله دمدم بيشى للتعبئة والتغليف,24.63702,46.7256,Center
1182856,مؤسسة فاطمه سعيد الربيعي التجارية,0,0,
1100612,مؤسسة صالح محمد ابن حامد الحربي للوجبات السريعة,21.45481,39.25315,West
744756,مؤسسة وجدان فهد حسين الدوسري للزجاج,24.5718,46.60136,Center
1235334,ورشة المحرك الاصفر,0,0,
1101888,khutwa hulul Office For Trading,0,0,
773730,حلاق غريبه مخضري علي رميم للحلاقة الرجالية,24.8914,46.60179,Center
764173,ورشة افاق البيان لصيانة السيارات,24.63517,46.75253,Center
767473,مؤسسة افكار العولمه لزينة السيارات,18.16186,42.8423,South
778604,مؤسسة ابراهيم غياض محمد العنزي للتجارة,24.6375,46.71491,Center
743329,شركة رواج الاتقان لتقنية المعلومات,24.57634,46.57632,Center
768581,مؤسسة بيوت الربيع للمقاولات,24.58288,46.63515,Center
